order_id,product_id,customer_id,quantity,total_price,order_date
871696,13,5d6ebdc4-895b-42fb-b29e-33d7a4fab3c1,4,271.39,2025-04-23
887555,11,5cfa010e-042e-4e3f-b70a-b60a0fa462e7,5,328.04,2025-04-28
632532,63,3298a5fa-325e-4975-acc0-4f6a1aa3f923,2,268.37,2025-02-15
742410,54,3c47ee1e-1baf-404e-abb5-4954af7416ee,2,66.3,2025-07-08
181527,34,b2e39478-47b7-42bf-abb8-3b126a528402,4,65.88,2025-04-13
436326,88,e1952529-e5ff-4360-9224-7ccc5f0426ba,5,25.09,2025-05-13
912863,95,ec9a6953-f017-4713-96e6-4b3f7388f2a1,5,270.59,2025-06-24
214608,91,f6948a8d-a513-44ea-9336-f7180e335f93,3,451.43,2025-03-20
736106,17,f67b2295-4c69-40b9-a3ea-73e98fcf0307,4,102.66,2025-02-16
354235,96,cbfa3303-f124-47c7-af93-945839ac8a0b,1,351.12,2025-03-23
102685,62,3f139f8a-dee4-4be7-acf0-eb387622998f,1,273.78,2025-04-12
286942,34,a83b63b2-6327-40a9-bf15-415553a65878,2,45.68,2025-05-03
878746,1,105e0baf-489f-47cf-974b-7ef621ffe8b8,3,416.54,2025-04-28
249699,100,f2667371-efff-483d-9c0f-0da70b8823b9,4,474.43,2025-01-14
144225,5,a8ba8b24-5a5c-463c-8435-bbc010760322,2,460.05,2025-05-19
620993,5,c22a18d5-0e1c-4556-be94-6a0b97b66e37,1,12.25,2025-02-16
172721,49,cead79d7-8934-45a8-9e02-0d76c4f8cd32,1,199.55,2025-03-05
903875,99,edb175cc-d0f1-49c3-b09c-d6ec36e32eb5,5,292.2,2025-01-14
549598,90,32bd1dad-c067-4355-997b-24db454a6101,5,332.33,2025-05-31
767435,36,c848e146-cf3d-41ef-b818-77e81d2af8e8,3,84.8,2025-05-27
205112,92,be9d0d6f-59b8-40cf-9f90-03befb32d11f,2,186.02,2025-03-13
470878,88,d153073a-37ee-43d5-911f-0753c8cf6718,3,320.38,2025-04-08
821286,81,c5fee4b1-228c-4c93-b18e-7f8d87021fb8,1,407.28,2025-05-21
791974,92,70d256b8-7a71-47ad-b350-d3b5edf9546b,1,184.42,2025-05-12
278608,77,fdb19e36-b9d1-4131-a3ca-0b3989fd6cec,4,347.64,2025-06-08
194897,34,e25acff9-efa2-4951-8410-f0080cb799d7,2,246.61,2025-04-30
183835,33,b026dd0c-89dd-4dbe-ab9b-f2c80f9a292b,4,176.79,2025-06-21
308788,50,7b4ef381-f109-4c31-8091-d1b72c80644f,5,393.67,2025-06-30
329552,91,6fe271d0-47fe-487f-920a-8aa3bd15e82a,3,18.87,2025-06-04
374905,83,a1d16d43-4d1d-4c51-98ae-7d191f4376b5,4,376.26,2025-07-15
234488,100,fdf42996-b91c-4db7-a659-f4ece932c2e0,5,405.46,2025-01-21
170423,80,f6a8e2ac-0f65-4273-b6f1-9849cd1b503b,5,194.72,2025-01-29
804249,74,e17ac558-3d7c-488b-aac6-a76e8a4a2054,4,10.69,2025-05-27
810494,67,6269dffc-a214-4d37-98a4-c52c206ffcb7,4,101.94,2025-07-14
900476,74,9a43e442-e1ea-4d73-a6b2-f56260b6654a,4,388.05,2025-07-10
286945,50,1b78f53f-64bc-4a84-b9f6-32befa82472e,1,240.53,2025-04-06
641157,3,4ea7bd3a-9b51-4047-84f8-b8ab0c649924,2,486.18,2025-07-13
784379,82,e1ca7266-58d6-4d47-9274-33ab5affb3d4,1,47.94,2025-06-03
784546,50,2cbd8837-bd7a-416d-8a8a-2399dfca88db,4,14.21,2025-01-23
287035,53,da92a5ce-a4d9-4c6e-97b3-5dcad46681da,4,175.55,2025-03-04
704981,86,67ee5ee1-be7a-4d0a-982a-69c426ef6657,3,65.34,2025-02-08
731884,87,305a1094-85f0-46b6-8af9-49a01bb8388a,3,396.62,2025-05-08
606993,71,08547d55-d927-460b-93c4-d7d28f736d46,3,367.99,2025-06-13
170255,71,b99dcff0-aae8-4832-9081-b666e3f86133,5,285.5,2025-02-05
901077,68,d054f1cc-8617-4d4b-a2ca-ee330a4ec8d0,1,326.49,2025-06-25
822133,47,db27fed1-8b5e-4639-9b30-2c4ef9cc67ee,1,268.89,2025-06-13
887845,50,fad9b004-f99e-4156-bce6-cc1d99688468,5,337.02,2025-03-27
747932,20,30ffdba5-4b74-4a08-9828-c63f25d06e50,1,216.39,2025-06-19
924756,40,9fa4d39f-db48-4553-9066-9ea81432d5e7,2,290.31,2025-02-02
755664,79,3390fff0-1baa-4681-8d56-98fe33fe1038,3,233.27,2025-04-20
567537,29,7a17b9c3-b0e0-46c5-9bf3-ba24cfd80ed1,1,68.3,2025-05-22
812884,96,f028ad56-3424-4b5a-a629-3e9cbc39da33,2,347.54,2025-02-02
602656,86,a87cee30-f981-41d1-abd1-4401f2804f05,3,340.83,2025-01-16
317188,31,fb1dbc1d-f12f-40e7-bf08-6b5a1d28b7fa,3,250.25,2025-05-21
305523,24,e860b3c3-c534-4c54-93ad-d4aa2faff58a,4,264.35,2025-05-01
855522,52,91787d87-809f-4412-ac8e-6582bfac9dd2,4,270.47,2025-06-08
898258,63,ea906355-1b4b-4d9f-8507-65639aaf4547,5,42.41,2025-02-08
557037,90,41a848a1-4faa-4efa-9f01-9b86cc869582,3,105.08,2025-04-25
695485,47,0a9e8fe5-9ede-4657-9150-19fb0be68947,1,133.6,2025-05-31
137559,27,6867f267-c77e-4be4-afb8-df4c0c522ff8,2,324.3,2025-03-10
181124,31,4bfa93b4-bd2e-4153-9491-21500f4e3954,2,392.91,2025-03-05
467214,36,70585ae1-85e5-48d7-a362-8ec454780d7e,3,66.16,2025-03-31
869577,38,78b8a2bd-b957-49b4-9049-f830347c8fd8,4,465.28,2025-06-24
387229,7,a028aff9-88e2-48ad-a44b-d288886669e7,5,227.36,2025-04-09
829299,62,1919a43f-f9ef-413c-84cb-612e8198dce6,1,481.27,2025-05-06
343860,92,ed49e690-3bca-4e88-abeb-c326428aab08,3,223.73,2025-05-24
985807,2,3d5d4bef-ba31-4693-a2e8-cac59506c79c,2,458.85,2025-02-08
395616,43,1806de00-a3fe-441b-9899-e267f0198e56,1,27.75,2025-04-09
185546,99,322187a4-0bc8-4b06-8b51-462011cac6fd,3,307.4,2025-06-02
787246,44,08a73c61-f3cb-417c-b3ec-a1d9fd038d2f,3,286.62,2025-04-16
523288,81,cd879dd8-0068-44b9-95d1-8be6994942dc,5,134.62,2025-05-10
926579,86,09d362a5-8942-45a6-9adc-90c10037eea1,1,280.79,2025-05-31
329135,79,9c3e565c-0c6c-436d-8b28-58c2ca117d15,5,315.49,2025-01-21
491143,52,74bc9b0b-9a3a-48e3-94ff-4cbed31e63a2,5,133.21,2025-05-14
970120,47,77b74b9d-4dcc-4f2b-8ba3-5d7bc3b1921f,1,87.85,2025-05-31
495479,60,93da8736-686f-4bd9-9d6e-bebc0c55a056,2,424.26,2025-03-26
397401,34,11572282-348a-44bb-9a68-803eefbdf8fd,4,435.44,2025-03-02
963025,40,c7f649a1-e1b8-4c6b-ba4d-47ec626cce29,5,122.88,2025-03-26
865666,66,5a84d4c3-a83d-4656-b7d1-a37d911d0f70,2,46.09,2025-07-01
167607,46,280ef2d1-6ef8-424f-92fa-3c95c50e9a34,4,410.69,2025-03-08
815073,33,7c9a16ea-7784-4c8a-b3ba-480a4f6ad419,1,163.68,2025-03-17
790715,49,a731b507-8b33-47f7-86b4-3b4881c9288b,5,376.21,2025-01-25
493308,79,521b19ed-dcb2-40a7-b600-124d5111fe70,4,362.25,2025-05-22
849705,53,02ad9861-95c1-45d3-b1f4-8ab2378cb3b6,2,143.95,2025-07-03
817361,25,92307264-68f7-4533-a7d6-47dd2b0dea19,1,273.82,2025-03-13
668101,64,8aaa1198-37e3-42db-a7df-295a3a6d4d59,3,417.81,2025-04-26
237949,2,ec60e62e-f8f1-4083-bcec-4f3149b5f308,3,495.7,2025-04-24
907180,46,1036f1b9-da82-4f0a-9861-813187134570,3,400.41,2025-03-28
777578,79,d7d4a9e1-4156-4c85-b6e8-2ef8d6080929,2,190.79,2025-01-31
197441,86,da1f078b-9e25-44c4-8ccf-da7d463b3d82,4,301.67,2025-06-01
424046,20,456c4e69-3c91-4e9f-80a3-c0a1070b5e82,5,354.31,2025-06-08
822055,2,cf0d89b9-ba4f-4618-b85a-ca06967732c0,2,27.56,2025-03-26
916413,50,3e7a4132-ef81-4b18-9a4e-06df3b2838e2,5,198.54,2025-07-11
478809,89,62eba5c2-7987-4dbb-8107-59922505019e,1,302.36,2025-03-22
899672,87,c43885dd-0351-4d0f-9816-9fd09e842825,2,78.7,2025-02-09
632691,40,0ba1607e-2c9e-4db4-b4b1-2cc777d2d1b9,1,193.08,2025-02-08
214074,91,4af16e72-ebbd-48db-8d64-26c8783bd564,1,495.73,2025-05-27
333998,37,d1f31dce-55b6-4914-b8d0-0db1f352f606,2,93.99,2025-03-21
121284,97,d8c5161b-edcf-4a0a-9335-e86e7edf754a,4,372.31,2025-07-06
613317,95,6750bc16-be6b-43ad-8275-4c448cdeada8,5,270.63,2025-03-19
699791,43,6de70988-b88d-4fe0-a288-0148c010f99d,4,492.5,2025-01-22
441627,89,94a7a6f2-e72a-4741-8c72-8b04cfddfd09,1,385.63,2025-02-09
872267,11,810af64a-e33f-4ee4-ab44-d338b99f260e,4,238.07,2025-02-23
517909,25,bbec08ee-222d-4f01-9e35-84af48f62e38,5,236.73,2025-07-04
417419,89,4d30e40c-5e2d-43bc-9192-a02483be4c61,4,498.92,2025-03-08
732358,48,bec48e2c-9860-4c48-ade1-984f3b8ed746,4,55.72,2025-07-11
944708,90,4778f440-b5d5-42be-b91f-e5c20efaacae,4,476.73,2025-06-28
930315,99,635db4ed-3e6d-4094-af95-fc79280a62bc,5,302.99,2025-04-28
993950,44,54a82da4-6df3-4cec-8a57-1b1fadaf1d4e,1,68.54,2025-04-24
509547,32,4b31a350-ac8d-411d-88ed-c04b01c58b65,5,164.67,2025-07-12
388372,43,71b33bad-0c69-437a-ba07-e3b5c827b38b,3,448.64,2025-01-31
559773,89,258dc7ad-27d6-4c45-a678-e8a434f14817,2,138.06,2025-06-08
489005,35,a791a746-42cf-4ccf-a537-c94ded0ff0d0,3,304.23,2025-02-09
548394,68,9cebd5f1-e715-42f2-ad8e-dee6bc301435,5,366.27,2025-04-28
488932,81,10d27b51-c53f-4e3f-9caf-3d1d5cb63dc2,1,250.92,2025-04-12
227602,4,b89bbf0c-f144-4dd3-ac3e-2673efe9c1cd,2,62.32,2025-07-08
481664,95,9869391a-8b8a-4e15-984d-9df7b5e76f62,3,250.56,2025-06-14
826800,43,2b487548-1008-466d-b4ff-ddaf8c469768,5,486.27,2025-03-02
259705,60,2d657dc7-c32f-4902-a27d-9c28b23c5904,3,201.72,2025-03-24
732506,83,ea9c36b2-46fb-4c9a-8909-d0510108b4b9,5,18.35,2025-04-22
900293,38,c2dd353a-d4cd-452f-a709-f4fb4efe1c89,4,67.21,2025-06-01
366457,59,c02c768a-b75f-4a4d-8fce-f06f16770bbe,2,186.05,2025-03-17
692533,66,7457bc70-2a2e-4462-82f2-fa5dd75d3eb4,4,465.85,2025-05-17
241125,4,3a5ca7f0-fe24-4558-8b4d-5ce0ddb852b4,4,441.68,2025-04-15
909135,46,6d6ac7ef-db89-4ff9-9c1d-d2a8de68593d,5,335.56,2025-07-08
327743,31,2dc50e52-b3c1-4c3a-8686-8e9c1f6b5c79,4,73.0,2025-04-08
835972,24,e33670c8-4dea-4409-9b34-6405fa5198e8,5,150.64,2025-05-19
306631,81,9536979a-4c42-4313-a294-ce79ceda2841,1,335.68,2025-03-22
684036,76,fb4acf74-58d8-4d29-afd5-19e5003974eb,2,334.71,2025-03-01
612451,75,3d656044-d9c9-4e7f-8002-25972f6bde4c,1,338.04,2025-05-11
238956,18,0d5f75e5-e75f-4bf0-8a65-4dc56fef2b69,4,373.53,2025-04-25
900725,10,7d8cedaf-bbba-41bf-afd0-e99e8b13ff1e,2,323.49,2025-05-29
726850,99,9788574e-f95b-4791-a6b3-fdfe32a9c22f,4,118.13,2025-07-11
282382,81,d5867390-7f0c-420e-84d0-60e5d8af9b90,5,409.61,2025-02-27
173212,71,6d4e2793-46fc-4b8d-a4a0-9baddc3e98a3,5,367.1,2025-05-16
170260,79,c333631b-a14b-4aaa-b854-4a395d3a5e38,3,377.12,2025-03-06
658882,59,cea505cb-058b-4e4b-9844-1982a999f5ea,5,120.49,2025-07-02
207074,15,d73ae19d-0482-4b98-b4b2-2a0bab998bb4,1,247.57,2025-06-08
738471,22,3f723478-7e0a-489a-a9f8-3179dd1a594b,2,471.35,2025-01-15
105471,85,58d6c4d3-959c-4245-bf24-2057f46b93a3,4,459.65,2025-06-28
949039,22,64d98dc7-8608-414a-9e44-437ae43fe16c,3,146.55,2025-02-01
647463,49,8be4f5b1-8e96-45ba-a2b0-c61f16d515c5,4,460.32,2025-02-17
232020,96,8f5e22ab-3b4a-4c1e-a7f1-8b5bc1943d31,3,287.59,2025-03-18
487483,47,156ba0d8-ba65-4e31-9f8f-0656cd7ce0b2,4,63.69,2025-04-04
636857,20,aefa162a-2ec4-4c6b-a255-63141fe99a18,5,278.45,2025-03-05
567504,79,f922fc65-c415-46b7-87d5-859f8abe153c,3,430.25,2025-03-18
458271,89,8450fab5-f690-4a8a-9ab0-099d80dd20ec,3,62.18,2025-03-04
334544,20,3427d27b-bea2-4b3f-a0d1-7b4ecec43962,4,288.87,2025-04-08
608010,99,7240742c-1912-4260-96b1-522b8f6d58a6,3,328.28,2025-05-06
932195,39,b580b8df-a53f-42c4-a880-bc67d892fadf,1,76.75,2025-03-08
165564,43,64ae422f-2734-49ff-9a96-19010c6206c3,1,27.11,2025-03-14
654742,21,888a77c8-f258-4110-96b8-67b3ab284f5c,4,254.96,2025-02-03
346693,38,a039700e-c87d-4ac1-a63c-7a3638125d2a,1,413.99,2025-06-01
572995,88,81849c7e-9d66-4af9-85fe-0541835708bc,3,224.5,2025-03-27
952671,69,c99ede8a-8083-4d03-83ed-143227bdad2e,5,51.96,2025-06-17
594691,38,4773d15c-fc71-4d28-abc1-aa3f81a63ef2,3,370.29,2025-01-22
550910,58,d780f4b3-3d3a-4207-b076-6b0580aa16a7,4,154.12,2025-03-22
191039,32,4cd82100-b5d9-41c7-adf7-710f0f362adb,4,495.9,2025-03-15
661497,26,87f85dc4-d8a3-4388-9f69-4d0ac968f24a,2,269.73,2025-03-02
581131,27,4dd2697a-f2a6-4284-982a-338341ac21ae,4,50.32,2025-04-02
936555,22,c851614d-50be-40bb-b5b7-da2bf1a9541a,5,188.48,2025-06-07
447103,76,0fd12a95-e865-4a92-90f8-512ed3394817,4,140.38,2025-02-03
824815,76,69bf8535-3858-41cb-bb56-e73e30d69e8d,1,259.41,2025-01-18
646491,90,7d8d2cc8-5801-4a9c-bb3f-0a91218530c4,4,294.07,2025-02-08
609365,5,d33691db-03bc-4d86-ac4c-3a255571f8ae,1,400.48,2025-05-16
993187,48,1851e656-4df8-4a5b-8964-a2443017719e,2,417.97,2025-02-06
858359,88,2430449b-e6c7-47d7-8754-dc332c83dfa1,5,477.72,2025-03-02
349639,36,d8607748-9335-44e9-901f-84009a7e7f0c,3,275.38,2025-02-27
393798,58,3a5872d3-bc70-419b-9dcc-de7e9502125b,5,47.7,2025-05-21
469107,49,d09383b9-48f5-4bd9-8b0c-4466d235ba40,3,497.53,2025-03-18
588166,3,beb6a37e-1b0a-4a32-a434-590592aaa407,1,348.45,2025-04-20
676077,44,23b40a1e-4f2f-497a-9adf-7941e4236ff0,5,70.89,2025-06-28
660924,65,f5b25b0c-e8e2-4f27-9c98-79a7b92533b6,3,104.14,2025-03-31
266881,82,48569dea-3a7d-4725-82c2-e846f7c04fcd,4,362.13,2025-07-06
312371,26,f187ee84-4f77-4bea-b960-86a9ab6523ca,1,397.15,2025-05-04
404246,84,ef874369-bff8-4acc-aafe-d67c782eb2de,3,310.64,2025-05-13
213016,73,9da47f87-383e-4c8b-95ce-5a99c6e1c2f2,4,346.64,2025-07-14
327892,17,1f06382a-67a9-411e-8a02-43d46de1f866,5,183.48,2025-03-09
871161,20,3cedc50f-c49e-42ee-bfc0-851426f47b16,3,250.31,2025-06-16
440977,46,8374804d-a091-4e8c-9171-a22282c4db31,4,372.49,2025-03-09
255229,56,f0f8ed14-fa8f-4c3d-a33e-efc66ed4c340,5,22.88,2025-03-26
638394,69,ff1c1fb1-f307-406d-ae27-7d2a5b712b5f,3,448.39,2025-02-03
470766,53,c5e60e9f-18c0-4215-b7e4-884f13b7b068,4,285.4,2025-04-14
402612,98,96ab45f1-6be3-403c-9447-0a1b62e55d4f,3,243.05,2025-06-11
586007,60,2b178be1-c4a6-4f6e-999d-dc751f5bfedc,1,340.26,2025-07-02
661500,95,140e5171-8762-4546-b248-7b11af3f81ce,2,193.56,2025-03-25
759295,14,45d80d8e-f397-4a2c-848b-de032705dda9,1,250.21,2025-05-18
729701,76,544c8338-2d84-423b-9b28-b099e8ac0382,3,98.08,2025-04-03
180243,98,a33fe386-9e01-4ab9-a4a4-171ce8e71289,2,312.96,2025-02-25
489593,15,e4a93c5d-a51b-49b5-a0cc-3fadb7692398,2,432.85,2025-01-31
401470,13,fed4b149-b17e-4744-ac52-d9556e85b5d4,3,183.75,2025-03-16
617194,34,f1f46bce-d885-48ad-94e5-8cccbaf68157,5,381.86,2025-05-03
911481,73,51230972-765b-4a71-9a09-6480144685b0,5,58.26,2025-04-09
185897,40,c6c7d694-82f5-49bb-b3dd-236c66551c7d,2,125.35,2025-05-30
255382,100,48da9dd4-1568-4710-8406-d8555fb7a8f1,3,325.26,2025-02-20
865481,56,25a20c5d-14af-43e9-b50c-ad7721f9f94d,1,297.22,2025-06-01
208955,97,89be4ed9-32f1-4b99-98f8-2aab145893a9,4,130.69,2025-02-09
820691,12,7dcc4f46-8809-4ab0-8a26-6c80a0c818db,1,165.9,2025-02-14
746813,26,806e934c-7c09-42f2-bf78-c96795a426cc,2,337.48,2025-02-05
120378,28,2d401893-befb-475d-b5d6-4277f1c88157,2,157.15,2025-02-23
257881,99,6d3bff81-2433-4cf8-9e9b-a461e45f733d,1,411.47,2025-02-16
915160,19,0d88c0f1-461d-4f3c-af7c-ad3f1be18f6d,4,106.11,2025-02-06
369358,86,9f1523bb-5f8b-4f28-9fd7-7660191b2ca8,1,164.24,2025-03-22
835497,5,55cf1fdc-0fa9-41c9-a1b5-67da5b6014e9,3,450.34,2025-02-25
692295,38,8ed6121f-23f0-451a-95f9-bb39406a8989,4,353.8,2025-02-22
207046,50,16679224-28f7-4e40-84dd-83df4880e22b,3,444.51,2025-05-19
369026,43,91000644-6f65-4c98-a7b8-29f55374c164,2,210.24,2025-03-16
884442,54,31edbd58-5478-44c9-8734-d625c176f7e9,2,141.52,2025-05-02
922868,43,5994df0e-2a16-4df6-8fde-8d95ec55193d,1,285.8,2025-04-19
159413,75,3ce6a868-e84c-4827-9c11-1c9d5052e7b9,2,56.43,2025-07-14
642453,48,e3327cf5-6f43-4aff-897a-98645c13284e,5,207.59,2025-02-19
638337,9,62213baa-629e-4dc5-a0a7-729d0f92b095,4,115.94,2025-04-12
591006,96,ffec9701-47a0-4eca-991a-91b9832e9936,4,177.82,2025-02-22
270742,46,192a11fb-499d-4268-8876-eaf93d2bd3f8,5,290.16,2025-03-27
413507,14,bf46e597-91dd-4f39-92bd-9352e4e51000,3,133.84,2025-01-25
313966,7,1f7c85ae-4683-48ac-93d6-8ad9ccddab37,3,297.68,2025-05-01
703563,41,d2c3441c-3c7f-4afa-a66e-a16cb0eb56de,3,497.67,2025-06-20
180923,65,cea66f71-e646-45ed-bb4c-3020ee2fb677,3,354.79,2025-06-30
262007,88,40905835-e38d-4a72-9239-20e1b5398795,5,24.94,2025-05-12
674458,77,f5295fd3-00b9-404d-a0fd-8cd20728e19e,1,132.86,2025-03-31
717009,25,8fb220d2-3cd8-4f50-a265-9a4ec946fe5c,5,144.8,2025-02-11
647542,78,cd22b153-47f6-4fa2-8a39-5df49dbcf42d,5,433.6,2025-06-24
877539,65,eb672fc7-65c8-4699-a204-bf2bf779d51e,1,428.4,2025-05-27
512160,80,2a2fc5f2-e55f-4e6f-9fbc-74e3563f4a8c,4,105.2,2025-06-12
924760,79,528657ca-3800-4437-af7b-dd50412955b7,3,284.25,2025-07-11
495023,65,6ee69d7a-b362-49f3-94df-a320cc4a818f,3,161.71,2025-05-23
588248,63,f248bd69-eaa5-4812-ae0b-34c69e476494,4,91.43,2025-04-18
645565,94,e46db5c7-3763-4095-ac88-97b057b354e2,2,448.73,2025-03-17
500939,40,6d866372-1df6-4a9b-b0cc-d765c0057157,2,163.37,2025-04-20
107711,36,1027d8e0-544e-48f1-9425-bb609819bd2d,1,495.71,2025-02-23
461664,12,ed5bb1e9-b433-4574-aa52-820a692cac64,1,235.6,2025-06-08
624174,29,4e5fc645-9d91-4cea-ac3c-52c87805aabd,3,236.38,2025-06-15
612965,45,3c76ce42-cbb6-4c5c-a5f4-663116779c88,1,439.67,2025-06-05
278219,33,a6e4a564-ae88-4910-9aef-187643e0c7c7,4,170.37,2025-05-01
957349,60,8a63c627-d2fd-4fd0-90a7-6bdf76ddf38c,4,77.63,2025-04-25
347519,89,c38b2354-399c-437d-ba6a-ddc08a21d87d,3,82.52,2025-04-13
312303,50,de85f55e-3e1c-49cf-ab67-920ad6d515a5,5,42.3,2025-06-13
757564,96,5668598c-0a37-4e76-88e9-9836731dc224,5,94.47,2025-07-04
318886,94,dc16e169-e1b9-4788-9f2b-b3a7fccaccf7,5,284.59,2025-04-14
741433,49,e0d7cc5c-80ec-4f83-8f34-e80ae5d069cb,2,447.02,2025-04-02
303888,32,6cbb8a7b-f907-498e-bbdc-01e97f931578,5,208.56,2025-06-06
964689,30,fdf0e546-1e29-4685-8d66-b826eba2ca45,4,308.02,2025-02-11
479103,64,6f84fec1-c243-40a1-ad41-013ae8c9057f,4,86.63,2025-07-01
853128,80,d302325c-67cd-4ebd-9969-81364a38ca29,3,428.05,2025-03-12
250143,37,a5a0e103-d1ff-450a-9ffe-9d934c75ecfa,3,299.28,2025-06-21
604780,21,afed6631-e4b0-46e2-af71-598d61ad5153,5,409.98,2025-02-07
565829,65,836cd873-1e29-4616-a212-9791cef8b806,2,165.89,2025-02-24
864502,10,18b14812-5883-4330-bd6e-2d3be873fc1f,2,96.87,2025-06-15
526483,83,5ad74938-6167-42e3-844d-3f51e06a57a0,5,349.61,2025-04-17
889508,83,45f12bbe-f786-43dc-9967-412ba9b25724,3,328.26,2025-04-03
477329,64,f3e43069-8cde-4e5d-8db1-be59395ce270,5,480.71,2025-01-31
233050,35,99f51d03-c358-4117-8021-078c01d5f8e5,3,70.91,2025-02-01
688063,46,6490b706-24de-4f66-8be5-e2a51994539b,4,443.23,2025-06-09
396170,67,32ad7c36-72f9-49d0-8759-909619780fd8,3,144.58,2025-01-16
306178,84,6768a8ea-6e90-42c3-a089-495efd96d940,1,345.78,2025-02-08
149144,69,73d9c017-1b94-4d01-9c9e-21515f82c814,4,405.51,2025-07-04
643171,17,09ea8e84-bb01-4f98-b65b-13a1c31b7935,3,162.65,2025-03-22
365312,47,b7049c9a-bc94-4673-9e07-6c7b8e584dad,4,94.33,2025-07-01
235108,92,0189cff8-9479-4c5f-9d63-416f1524f8f3,3,63.87,2025-02-17
516356,82,50242661-ba13-4cdf-8f4c-84df860f6217,1,31.97,2025-03-11
235996,99,057e660f-8454-452b-9fc7-76fea2343de2,2,209.07,2025-04-22
713484,96,746fca67-2a91-440f-b09d-f1074791e351,5,370.39,2025-02-21
659144,9,b9bf6a5c-192c-47bd-9e76-0a33a17692f2,3,176.33,2025-03-28
862291,62,0db0a554-42d4-4af1-87aa-a2978b6ae649,1,28.4,2025-03-28
780023,73,d8b7bd3a-bb6c-42cc-a9d0-aacc0f21a6af,5,210.28,2025-06-13
733292,43,359c16fe-ea08-4fe7-a9be-b2eed27f3bcc,4,351.87,2025-04-20
613055,23,4eb78e20-cc28-457d-aff5-acb574bde24c,2,252.57,2025-05-27
579256,85,92c49add-5481-48dc-b241-623c2777281b,2,209.78,2025-02-19
663685,67,3a304c7c-ab25-477d-9cd7-01b937a60525,5,60.58,2025-02-03
597377,23,167127c9-f890-4e1e-a2f9-03abf2b30025,4,15.6,2025-01-17
603913,8,9c3e9be2-b38e-4bfe-bc0e-0701288aa754,2,259.29,2025-04-06
953796,49,a83cfaa8-5a5f-4bab-ba0b-8d22e78e13a4,1,494.39,2025-02-24
579083,14,c1e6b1c8-a8d3-44a0-9db6-fa81eff5b484,2,424.34,2025-01-26
227560,3,4eb485d2-1647-48a9-8362-ad79fed5d6fd,1,390.67,2025-02-15
816517,56,68e1d8ea-a58f-4c7c-b21f-08b70165b88e,5,428.08,2025-01-17
251664,100,85ce47f8-dad6-471a-8199-40cc21febd41,2,126.87,2025-05-05
416076,60,d4ae011d-b45f-404b-ba0d-562accc25514,2,303.46,2025-05-24
413270,7,9def2d86-293b-4418-803b-22a2e50d6e36,3,46.88,2025-06-01
149433,37,7c02610a-19e9-471d-bafc-cde26a6a4dbc,3,170.13,2025-03-23
359401,57,f191bd93-8199-4618-812e-7a1448c3f7ee,4,402.0,2025-05-14
394668,16,91480715-ac35-4bda-bb52-2bee26d3a1e2,2,407.45,2025-06-08
486908,24,bc55c936-d7fc-411f-890e-247708fdc8f9,5,328.81,2025-04-08
337410,85,c7e49fea-3de1-4f09-8118-6097b19a1f31,1,43.05,2025-07-01
186536,37,2684479d-6143-41d2-836f-69082e336a2b,3,29.2,2025-05-04
219378,46,01fc6f36-22f7-4549-9f1c-0fddd5b254f4,3,461.94,2025-04-20
321215,72,371e85c3-6072-4b99-b693-e7e2a38da912,1,459.6,2025-04-05
775669,55,2d0dcab2-6248-4425-ab06-eb29f6ea2ca3,5,389.48,2025-05-09
775856,42,e921b6c7-a1ff-4319-b573-b24a448e9954,1,417.28,2025-06-11
936585,5,4d3550ed-01ce-4571-ae76-e014219ea992,4,33.03,2025-05-17
131498,30,5e96e292-8a2e-4f4c-912c-0a45d3ea9d36,3,74.97,2025-04-17
852429,93,746328b0-74dd-4420-8795-fc90180a798e,2,130.0,2025-05-31
473585,34,53f94fdc-cefb-40f6-adfa-1b74f22e076b,3,401.25,2025-04-17
800644,44,9ffc5884-095d-4683-83ae-7b50bcc46c17,2,144.93,2025-05-23
653164,66,125fb03c-d547-4382-93f5-63a0c8854218,4,55.27,2025-02-17
856298,10,bc68d9c9-4108-438b-b2ef-91e700da6f61,2,497.1,2025-04-24
147054,92,6a7a22be-c215-438e-9ff5-a0ed307ace5e,5,343.65,2025-06-15
857243,23,fe5d4d85-b541-459e-b50a-eb79ce37d43b,1,466.14,2025-02-21
140575,79,5f5eae68-5cee-4f81-892a-ad123fcc5bf2,2,362.73,2025-02-01
509793,30,06dca9e0-f256-41fd-a31f-58159fecba17,4,229.03,2025-02-14
266215,87,bb76664b-7cbc-42c0-8da9-4b69cb369af7,1,110.18,2025-03-08
832717,6,3ae21407-7787-4209-ba65-f5bdf12d0aef,3,407.78,2025-06-09
421308,19,c119934b-b653-4ef6-8f96-7978713b9077,4,245.48,2025-04-30
576745,60,3d5eda0a-af75-4ca1-bc56-b1fa3def2d96,2,151.13,2025-06-03
181972,7,c79e21b0-b3c3-4b01-a487-30f5bd87d8e1,1,340.87,2025-05-03
396512,94,3a945a1d-fffb-41d4-882b-4eceb0711377,5,495.54,2025-04-05
632206,56,620318a4-b454-4670-9c7e-6c3746ef1c67,1,172.44,2025-06-01
822435,50,fac78380-bdf7-4232-862a-78dbdc1e2948,1,412.42,2025-03-18
116979,49,c227e1b2-3975-409f-95b3-d9ce4ecb1ff5,2,48.08,2025-01-19
